task,family,phase,architecture,best_val,best_epoch,final_epoch,source
generation,STL_ablation,stl_ablation_d03_w128_128_128_128,"[128, 128, 128]",1.0089622873578437,20,25,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d03_w160_160_160_160,"[160, 160, 160]",1.0094375936304365,17,22,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d03_w192_192_192_192,"[192, 192, 192]",1.0094935594824854,12,17,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d03_w224_224_224_224,"[224, 224, 224]",1.0102027109926148,14,19,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d03_w256_256_256_256,"[256, 256, 256]",1.0104810059397842,10,15,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d04_w064_64_64_64_64,"[64, 64, 64, 64]",1.0084379768056022,20,25,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d04_w096_96_96_96_96,"[96, 96, 96, 96]",1.0086562507659464,15,20,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d04_w128_128_128_128_128,"[128, 128, 128, 128]",1.0089335622021103,15,20,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d04_w160_160_160_160_160,"[160, 160, 160, 160]",1.0088417024711405,14,19,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d04_w192_192_192_192_192,"[192, 192, 192, 192]",1.0090246266628184,10,15,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d04_w224_224_224_224_224,"[224, 224, 224, 224]",1.0092564413640708,9,14,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d04_w256_256_256_256_256,"[256, 256, 256, 256]",1.0096479920999857,7,12,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d06_w064_64_64_64_64_64_64,"[64, 64, 64, 64, 64, 64]",1.008415324765186,12,17,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d06_w096_96_96_96_96_96_96,"[96, 96, 96, 96, 96, 96]",1.0085975145684678,9,14,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d06_w128_128_128_128_128_128_128,"[128, 128, 128, 128, 128, 128]",1.0084074269666337,7,12,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d06_w160_160_160_160_160_160_160,"[160, 160, 160, 160, 160, 160]",1.0086488863920846,9,14,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d06_w192_192_192_192_192_192_192,"[192, 192, 192, 192, 192, 192]",1.0085640201712063,10,15,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d06_w224_224_224_224_224_224_224,"[224, 224, 224, 224, 224, 224]",1.0085369159353759,5,10,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d06_w256_256_256_256_256_256_256,"[256, 256, 256, 256, 256, 256]",1.0084959256782586,7,12,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d08_w064_64_64_64_64_64_64_64_64,"[64, 64, 64, 64, 64, 64, 64, 64]",1.0084469474580098,14,19,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d08_w096_96_96_96_96_96_96_96_96,"[96, 96, 96, 96, 96, 96, 96, 96]",1.0083859133799595,9,14,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d08_w128_128_128_128_128_128_128_128_128,"[128, 128, 128, 128, 128, 128, 128, 128]",1.0084120943618886,7,12,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d08_w160_160_160_160_160_160_160_160_160,"[160, 160, 160, 160, 160, 160, 160, 160]",1.0083165386782191,5,10,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d08_w192_192_192_192_192_192_192_192_192,"[192, 192, 192, 192, 192, 192, 192, 192]",1.0084579712109292,7,12,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d08_w224_224_224_224_224_224_224_224_224,"[224, 224, 224, 224, 224, 224, 224, 224]",1.0084094486280315,5,10,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d08_w256_256_256_256_256_256_256_256_256,"[256, 256, 256, 256, 256, 256, 256, 256]",1.0084091335003131,5,10,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d10_w064_64_64_64_64_64_64_64_64_64_64,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",1.0084660592691572,8,13,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d10_w096_96_96_96_96_96_96_96_96_96_96,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",1.0083682066753985,8,13,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d10_w128_128_128_128_128_128_128_128_128_128_128,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0083838507131184,5,10,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d10_w160_160_160_160_160_160_160_160_160_160_160,"[160, 160, 160, 160, 160, 160, 160, 160, 160, 160]",1.0082621260380036,5,10,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d10_w192_192_192_192_192_192_192_192_192_192_192,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]",1.0083358720506879,5,10,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d10_w224_224_224_224_224_224_224_224_224_224_224,"[224, 224, 224, 224, 224, 224, 224, 224, 224, 224]",1.0084104722150333,5,10,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_ablation,stl_ablation_d10_w256_256_256_256_256_256_256_256_256_256_256,"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",1.0083754788472836,5,10,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/generation/ablation_summary.json
generation,STL_paired,stl_from_ae_alt_depth,"[96, 96, 96, 95, 95, 95]",1.0084564424632525,11,16,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/task_summary.json
generation,STL_paired,stl_from_ae_alt_width,[59],1.0086552017443058,36,41,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/task_summary.json
generation,STL_paired,stl_from_ae_depth_to_width,"[140, 140, 140, 140, 140, 139, 139, 139, 139, 139]",1.008332533725857,5,10,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/task_summary.json
generation,STL_paired,stl_from_ae_width_to_depth,[56],1.0086094048092533,36,41,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/generation/task_summary.json
representation,ADP,ae_alt_depth,"[105, 105, 105, 104, 104, 104]",0.08898697692691039,7,7,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/task_summary.json
representation,ADP,ae_alt_width,"[227, 227, 227, 227, 227, 227, 227, 227, 226, 226]",0.09031726454395253,2,2,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/task_summary.json
representation,ADP,ae_depth_to_width,"[93, 93, 93, 93, 93, 93, 93, 92, 92, 92]",0.08750509213577258,6,6,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/task_summary.json
representation,ADP,ae_width_to_depth,"[161, 160, 160, 160]",0.08618749312472872,6,6,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/task_summary.json
representation,STL_ablation,stl_ablation_d03_w064_64_64_64,"[64, 64, 64]",0.30542102837104607,87,92,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d03_w096_96_96_96,"[96, 96, 96]",0.2585177361884135,93,98,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d03_w128_128_128_128,"[128, 128, 128]",0.2512279202784362,67,72,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d03_w160_160_160_160,"[160, 160, 160]",0.25172888078931027,53,58,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d03_w192_192_192_192,"[192, 192, 192]",0.22023146868093693,74,79,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d03_w224_224_224_224,"[224, 224, 224]",0.2295195092951947,52,57,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d03_w256_256_256_256,"[256, 256, 256]",0.2092157300511719,70,75,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d04_w064_64_64_64_64,"[64, 64, 64, 64]",0.2754223306223857,70,75,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d04_w096_96_96_96_96,"[96, 96, 96, 96]",0.24066188776993291,66,71,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d04_w128_128_128_128_128,"[128, 128, 128, 128]",0.2222438145196983,58,63,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d04_w160_160_160_160_160,"[160, 160, 160, 160]",0.21775596534978506,54,59,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d04_w192_192_192_192_192,"[192, 192, 192, 192]",0.2107421139685747,45,50,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d04_w224_224_224_224_224,"[224, 224, 224, 224]",0.19641964207903878,44,49,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d04_w256_256_256_256_256,"[256, 256, 256, 256]",0.17418516722513913,53,58,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d06_w064_64_64_64_64_64_64,"[64, 64, 64, 64, 64, 64]",0.22261346594632525,65,70,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d06_w096_96_96_96_96_96_96,"[96, 96, 96, 96, 96, 96]",0.19835008727677528,57,62,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d06_w128_128_128_128_128_128_128,"[128, 128, 128, 128, 128, 128]",0.19251240835952294,44,49,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d06_w160_160_160_160_160_160_160,"[160, 160, 160, 160, 160, 160]",0.16211466004468042,53,58,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d06_w192_192_192_192_192_192_192,"[192, 192, 192, 192, 192, 192]",0.14901119815009825,57,62,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d06_w224_224_224_224_224_224_224,"[224, 224, 224, 224, 224, 224]",0.14650343214431868,42,47,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d06_w256_256_256_256_256_256_256,"[256, 256, 256, 256, 256, 256]",0.1530013402534396,37,42,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d08_w064_64_64_64_64_64_64_64_64,"[64, 64, 64, 64, 64, 64, 64, 64]",0.1857988435572879,98,103,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d08_w096_96_96_96_96_96_96_96_96,"[96, 96, 96, 96, 96, 96, 96, 96]",0.1613953873614896,69,74,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d08_w128_128_128_128_128_128_128_128_128,"[128, 128, 128, 128, 128, 128, 128, 128]",0.15327302497230694,57,62,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d08_w160_160_160_160_160_160_160_160_160,"[160, 160, 160, 160, 160, 160, 160, 160]",0.14383182086727464,53,58,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d08_w192_192_192_192_192_192_192_192_192,"[192, 192, 192, 192, 192, 192, 192, 192]",0.15823118069527228,33,38,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d08_w224_224_224_224_224_224_224_224_224,"[224, 224, 224, 224, 224, 224, 224, 224]",0.14246149557743448,47,52,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d08_w256_256_256_256_256_256_256_256_256,"[256, 256, 256, 256, 256, 256, 256, 256]",0.1426603563605782,30,35,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d10_w064_64_64_64_64_64_64_64_64_64_64,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",0.19756630283492876,63,68,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d10_w096_96_96_96_96_96_96_96_96_96_96,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",0.16678078392954718,49,54,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d10_w128_128_128_128_128_128_128_128_128_128_128,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.15064050648681712,57,62,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d10_w160_160_160_160_160_160_160_160_160_160_160,"[160, 160, 160, 160, 160, 160, 160, 160, 160, 160]",0.178949126048629,25,30,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d10_w192_192_192_192_192_192_192_192_192_192_192,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]",0.15468879496725418,31,36,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d10_w224_224_224_224_224_224_224_224_224_224_224,"[224, 224, 224, 224, 224, 224, 224, 224, 224, 224]",0.12744512650040726,58,63,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_ablation,stl_ablation_d10_w256_256_256_256_256_256_256_256_256_256_256,"[256, 256, 256, 256, 256, 256, 256, 256, 256, 256]",0.1240249558190951,51,56,MLPS/tabular/shared/dae_dnn/results/stl_ablation_all_tasks_d3plus_w64plus/representation/ablation_summary.json
representation,STL_paired,stl_from_ae_alt_depth,"[105, 105, 105, 104, 104, 104]",0.18634911513076596,60,65,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/task_summary.json
representation,STL_paired,stl_from_ae_alt_width,"[227, 227, 227, 227, 227, 227, 227, 227, 226, 226]",0.14570796492767568,31,36,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/task_summary.json
representation,STL_paired,stl_from_ae_depth_to_width,"[93, 93, 93, 93, 93, 93, 93, 92, 92, 92]",0.16479575640055377,60,65,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/task_summary.json
representation,STL_paired,stl_from_ae_width_to_depth,"[161, 160, 160, 160]",0.2009544138106579,62,67,MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/task_summary.json
